feature_name,feature_group,selection_frequency,positive_selection_frequency,negative_selection_frequency,sign_consistency,sign_stable,dominant_sign,best_c_value,subsample_count,c_grid_size,stable_at_0p6,stable_at_0p8,stable_at_0p9,selection_freq_c_0p01,positive_selection_freq_c_0p01,negative_selection_freq_c_0p01,selection_freq_c_0p03,positive_selection_freq_c_0p03,negative_selection_freq_c_0p03,selection_freq_c_0p1,positive_selection_freq_c_0p1,negative_selection_freq_c_0p1,selection_freq_c_0p3,positive_selection_freq_c_0p3,negative_selection_freq_c_0p3,selection_freq_c_1p0,positive_selection_freq_c_1p0,negative_selection_freq_c_1p0,selection_freq_c_3p0,positive_selection_freq_c_3p0,negative_selection_freq_c_3p0,family_id,family_label,family_display_label,outer_split_id,repeat_index,fold_index
sacrifice_x_serial,hq,0.95,0.82,0.13,0.8631578947368421,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.01,0.44,0.39,0.05,0.84,0.73,0.11,0.95,0.82,0.13,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
field_relevance_score,hq,0.94,0.42,0.52,0.5531914893617021,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.46,0.16,0.3,0.8,0.33,0.47,0.94,0.42,0.52,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
is_serial_founder,hq,0.94,0.13,0.81,0.8617021276595745,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.59,0.01,0.58,0.87,0.11,0.76,0.94,0.13,0.81,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
max_company_size_before_founding,hq,0.94,0.43,0.51,0.5425531914893618,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.11,0.11,0.0,0.35,0.27,0.08,0.83,0.4,0.43,0.94,0.43,0.51,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
years_in_large_company,hq,0.94,0.75,0.19,0.797872340425532,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.57,0.53,0.04,0.84,0.71,0.13,0.94,0.75,0.19,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
persistence_score,hq,0.93,0.6,0.33,0.6451612903225806,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.51,0.35,0.16,0.84,0.57,0.27,0.93,0.6,0.33,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
prestige_x_relevance,hq,0.93,0.51,0.42,0.5483870967741935,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.51,0.51,0.0,0.54,0.54,0.0,0.54,0.5,0.04,0.74,0.52,0.22,0.93,0.51,0.42,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
has_prior_ipo,hq,0.92,0.83,0.09,0.9021739130434782,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.35,0.35,0.0,0.73,0.71,0.02,0.82,0.79,0.03,0.85,0.8,0.05,0.92,0.83,0.09,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
stem_flag,hq,0.92,0.5,0.42,0.5434782608695652,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.02,0.43,0.22,0.21,0.78,0.43,0.35,0.92,0.5,0.42,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
founding_timing,hq,0.87,0.66,0.21,0.7586206896551725,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.16,0.05,0.11,0.64,0.48,0.16,0.87,0.66,0.21,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
exit_count,hq,0.76,0.76,0.0,1.0,True,positive,0.1,100,6,True,False,False,0.0,0.0,0.0,0.43,0.43,0.0,0.76,0.76,0.0,0.73,0.73,0.0,0.74,0.73,0.01,0.74,0.72,0.02,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
has_prior_acquisition,hq,0.47,0.29,0.18,0.6170212765957447,False,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.04,0.04,0.0,0.15,0.15,0.0,0.2,0.17,0.03,0.3,0.15,0.15,0.47,0.29,0.18,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
A_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.03,100,6,True,True,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
A_scrappiness,reasoning,1.0,0.0,1.0,1.0,True,negative,0.1,100,6,True,True,True,0.0,0.0,0.0,0.29,0.0,0.29,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
A_career_coherence,reasoning,0.98,0.11,0.87,0.8877551020408163,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.66,0.01,0.65,0.86,0.06,0.8,0.98,0.11,0.87,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
A_ownership_signal,reasoning,0.97,0.27,0.7,0.7216494845360825,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.12,0.0,0.12,0.71,0.0,0.71,0.73,0.02,0.71,0.88,0.18,0.7,0.97,0.27,0.7,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
A_trajectory_strength,reasoning,0.95,0.16,0.79,0.8315789473684211,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.72,0.01,0.71,0.9,0.14,0.76,0.95,0.16,0.79,reasoning_A,A,HQ + A,repeat_01_fold_02,1,2
best_degree_prestige,hq,1.0,0.99,0.01,0.99,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.92,0.92,0.0,0.99,0.99,0.0,0.99,0.99,0.0,1.0,0.99,0.01,0.99,0.98,0.01,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
edu_prestige_tier,hq,1.0,0.99,0.01,0.99,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.92,0.92,0.0,0.99,0.99,0.0,0.99,0.99,0.0,1.0,0.99,0.01,0.99,0.98,0.01,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.1,100,6,True,True,True,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
max_seniority_reached,hq,1.0,0.97,0.03,0.97,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.94,0.94,0.0,0.98,0.97,0.01,1.0,0.97,0.03,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
repeat_founding_gap,hq,1.0,0.81,0.19,0.81,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.42,0.4,0.02,0.79,0.72,0.07,0.95,0.78,0.17,1.0,0.81,0.19,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
years_in_large_company,hq,1.0,0.89,0.11,0.89,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.81,0.78,0.03,0.96,0.88,0.08,1.0,0.89,0.11,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
comfort_index,hq,0.99,0.8,0.19,0.8080808080808082,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.68,0.67,0.01,0.89,0.8,0.09,0.97,0.8,0.17,0.99,0.8,0.19,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
degree_level,hq,0.99,0.06,0.93,0.9393939393939394,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.19,0.82,0.01,0.81,0.97,0.04,0.93,0.99,0.06,0.93,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
industry_prestige_penalty,hq,0.99,0.94,0.05,0.9494949494949495,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.46,0.46,0.0,0.85,0.85,0.0,0.93,0.93,0.0,0.97,0.94,0.03,0.99,0.94,0.05,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
prestige_sacrifice_score,hq,0.99,0.99,0.0,1.0,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.56,0.56,0.0,0.97,0.97,0.0,0.98,0.98,0.0,0.99,0.99,0.0,0.99,0.98,0.01,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
stem_flag,hq,0.99,0.44,0.55,0.5555555555555556,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.02,0.48,0.19,0.29,0.82,0.4,0.42,0.99,0.44,0.55,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
is_serial_founder,hq,0.98,0.19,0.79,0.8061224489795918,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.66,0.02,0.64,0.9,0.15,0.75,0.98,0.19,0.79,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
seniority_is_monotone,hq,0.98,0.79,0.19,0.8061224489795918,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.31,0.04,0.73,0.62,0.11,0.94,0.77,0.17,0.98,0.79,0.19,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
company_size_is_growing,hq,0.97,0.5,0.47,0.5154639175257733,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.13,0.56,0.28,0.28,0.86,0.46,0.4,0.97,0.5,0.47,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
persistence_score,hq,0.97,0.5,0.47,0.5154639175257733,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.04,0.51,0.34,0.17,0.81,0.48,0.33,0.97,0.5,0.47,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
industry_pivot_count,hq,0.96,0.08,0.88,0.9166666666666667,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.73,0.03,0.7,0.93,0.06,0.87,0.96,0.08,0.88,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
total_inferred_experience,hq,0.96,0.02,0.94,0.9791666666666666,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.92,0.0,0.92,0.95,0.0,0.95,0.96,0.02,0.94,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
longest_founding_tenure,hq,0.95,0.34,0.61,0.6421052631578947,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.0,0.01,0.76,0.0,0.76,0.77,0.0,0.77,0.85,0.17,0.68,0.95,0.34,0.61,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
restlessness_score,hq,0.95,0.72,0.23,0.7578947368421053,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.03,0.67,0.49,0.18,0.89,0.67,0.22,0.95,0.72,0.23,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
exit_x_serial,hq,0.94,0.64,0.3,0.6808510638297873,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.24,0.24,0.0,0.35,0.35,0.0,0.62,0.57,0.05,0.89,0.65,0.24,0.94,0.64,0.3,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
founding_role_count,hq,0.94,0.12,0.82,0.8723404255319149,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.73,0.01,0.72,0.89,0.1,0.79,0.94,0.12,0.82,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
founding_timing,hq,0.94,0.75,0.19,0.797872340425532,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.1,0.71,0.56,0.15,0.94,0.75,0.19,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
field_relevance_score,hq,0.93,0.51,0.42,0.5483870967741935,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.05,0.51,0.18,0.33,0.84,0.42,0.42,0.93,0.51,0.42,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
has_prior_ipo,hq,0.91,0.86,0.05,0.945054945054945,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.34,0.34,0.0,0.72,0.71,0.01,0.84,0.8,0.04,0.89,0.84,0.05,0.91,0.86,0.05,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
prestige_x_relevance,hq,0.9,0.52,0.38,0.5777777777777778,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.46,0.46,0.0,0.53,0.53,0.0,0.6,0.59,0.01,0.82,0.54,0.28,0.9,0.52,0.38,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
sacrifice_x_serial,hq,0.9,0.69,0.21,0.7666666666666666,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.18,0.06,0.74,0.56,0.18,0.9,0.69,0.21,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
max_company_size_before_founding,hq,0.89,0.29,0.6,0.6741573033707865,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.01,0.01,0.0,0.12,0.12,0.0,0.33,0.19,0.14,0.86,0.27,0.59,0.89,0.29,0.6,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
exit_count,hq,0.79,0.79,0.0,1.0,True,positive,0.1,100,6,True,False,False,0.0,0.0,0.0,0.51,0.51,0.0,0.79,0.79,0.0,0.78,0.78,0.0,0.76,0.76,0.0,0.78,0.77,0.01,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
has_prior_acquisition,hq,0.35,0.19,0.16,0.5428571428571429,False,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.03,0.03,0.0,0.07,0.07,0.0,0.15,0.11,0.04,0.25,0.11,0.14,0.35,0.19,0.16,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
F_career_coherence,reasoning,1.0,0.0,1.0,1.0,True,negative,0.3,100,6,True,True,True,0.0,0.0,0.0,0.02,0.0,0.02,0.64,0.0,0.64,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
F_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.96,0.96,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
F_scrappiness,reasoning,0.84,0.21,0.63,0.75,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.05,0.52,0.21,0.31,0.84,0.21,0.63,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
F_trajectory_strength,reasoning,0.82,0.67,0.15,0.8170731707317074,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.46,0.41,0.05,0.82,0.67,0.15,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
F_ownership_signal,reasoning,0.81,0.59,0.22,0.728395061728395,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.53,0.49,0.04,0.81,0.59,0.22,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
F_rubric_score,reasoning,0.73,0.55,0.18,0.7534246575342467,False,positive,3.0,100,6,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.34,0.3,0.04,0.73,0.55,0.18,reasoning_F,F,HQ + F,repeat_01_fold_02,1,2
degree_level,hq,1.0,0.03,0.97,0.97,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.02,0.27,0.82,0.02,0.8,0.95,0.02,0.93,1.0,0.03,0.97,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
industry_alignment,hq,1.0,0.99,0.01,0.99,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.05,0.05,0.0,0.7,0.7,0.0,0.96,0.95,0.01,1.0,0.99,0.01,1.0,0.99,0.01,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
industry_prestige_penalty,hq,0.99,0.96,0.03,0.9696969696969697,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.41,0.41,0.0,0.85,0.85,0.0,0.92,0.92,0.0,0.98,0.95,0.03,0.99,0.96,0.03,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
max_seniority_reached,hq,0.99,0.95,0.04,0.9595959595959596,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.85,0.85,0.0,0.95,0.95,0.0,0.99,0.95,0.04,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
repeat_founding_gap,hq,0.99,0.35,0.64,0.6464646464646465,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.15,0.72,0.27,0.45,0.92,0.35,0.57,0.99,0.35,0.64,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
sacrifice_x_serial,hq,0.99,0.97,0.02,0.9797979797979798,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.33,0.33,0.0,0.77,0.77,0.0,0.96,0.95,0.01,0.99,0.97,0.02,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
comfort_index,hq,0.97,0.88,0.09,0.9072164948453608,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.02,0.02,0.0,0.59,0.59,0.0,0.84,0.81,0.03,0.94,0.86,0.08,0.97,0.88,0.09,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
is_serial_founder,hq,0.97,0.14,0.83,0.8556701030927835,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.5,0.01,0.49,0.88,0.11,0.77,0.97,0.14,0.83,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
prestige_x_relevance,hq,0.97,0.97,0.0,1.0,True,positive,0.03,100,6,True,True,True,0.0,0.0,0.0,0.97,0.97,0.0,0.97,0.97,0.0,0.77,0.77,0.0,0.81,0.71,0.1,0.94,0.68,0.26,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
seniority_is_monotone,hq,0.97,0.14,0.83,0.8556701030927835,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.79,0.07,0.72,0.93,0.12,0.81,0.97,0.14,0.83,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
best_degree_prestige,hq,0.96,0.78,0.18,0.8125000000000001,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.15,0.15,0.0,0.53,0.53,0.0,0.71,0.71,0.0,0.85,0.77,0.08,0.96,0.78,0.18,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
edu_prestige_tier,hq,0.96,0.78,0.18,0.8125000000000001,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.15,0.15,0.0,0.53,0.53,0.0,0.71,0.71,0.0,0.85,0.77,0.08,0.96,0.78,0.18,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
industry_pivot_count,hq,0.96,0.1,0.86,0.8958333333333334,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.72,0.01,0.71,0.88,0.07,0.81,0.96,0.1,0.86,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
stem_flag,hq,0.96,0.84,0.12,0.875,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.03,0.03,0.0,0.4,0.4,0.0,0.71,0.69,0.02,0.89,0.8,0.09,0.96,0.84,0.12,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
years_in_large_company,hq,0.96,0.89,0.07,0.9270833333333334,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.33,0.33,0.0,0.81,0.77,0.04,0.93,0.87,0.06,0.96,0.89,0.07,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
company_size_is_growing,hq,0.94,0.72,0.22,0.7659574468085106,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.13,0.56,0.39,0.17,0.87,0.66,0.21,0.94,0.72,0.22,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
exit_count,hq,0.94,0.94,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.83,0.83,0.0,0.93,0.93,0.0,0.94,0.94,0.0,0.94,0.94,0.0,0.94,0.94,0.0,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
exit_x_serial,hq,0.94,0.49,0.45,0.5212765957446809,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.25,0.25,0.0,0.33,0.33,0.0,0.62,0.44,0.18,0.87,0.49,0.38,0.94,0.49,0.45,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
founding_role_count,hq,0.94,0.37,0.57,0.6063829787234042,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.36,0.04,0.32,0.74,0.27,0.47,0.94,0.37,0.57,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
has_prior_ipo,hq,0.94,0.92,0.02,0.9787234042553192,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.74,0.01,0.89,0.87,0.02,0.93,0.91,0.02,0.94,0.92,0.02,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
longest_founding_tenure,hq,0.93,0.13,0.8,0.8602150537634409,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.74,0.0,0.74,0.9,0.08,0.82,0.93,0.13,0.8,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
restlessness_score,hq,0.93,0.17,0.76,0.8172043010752688,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.73,0.09,0.64,0.88,0.14,0.74,0.93,0.17,0.76,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
max_company_size_before_founding,hq,0.92,0.82,0.1,0.8913043478260869,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.06,0.06,0.0,0.44,0.44,0.0,0.75,0.71,0.04,0.84,0.77,0.07,0.92,0.82,0.1,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
persistence_score,hq,0.92,0.59,0.33,0.6413043478260869,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.02,0.52,0.38,0.14,0.84,0.55,0.29,0.92,0.59,0.33,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
field_relevance_score,hq,0.91,0.41,0.5,0.5494505494505494,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.38,0.33,0.05,0.73,0.39,0.34,0.91,0.41,0.5,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
prestige_sacrifice_score,hq,0.91,0.32,0.59,0.6483516483516483,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.05,0.05,0.0,0.43,0.43,0.0,0.48,0.47,0.01,0.76,0.34,0.42,0.91,0.32,0.59,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
total_inferred_experience,hq,0.9,0.27,0.63,0.7,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.64,0.0,0.64,0.73,0.13,0.6,0.9,0.27,0.63,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
founding_timing,hq,0.86,0.27,0.59,0.686046511627907,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.56,0.0,0.56,0.69,0.12,0.57,0.86,0.27,0.59,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
has_prior_acquisition,hq,0.44,0.39,0.05,0.8863636363636364,False,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.08,0.08,0.0,0.12,0.12,0.0,0.12,0.1,0.02,0.14,0.09,0.05,0.44,0.39,0.05,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
A_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.03,100,6,True,True,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
A_scrappiness,reasoning,1.0,0.0,1.0,1.0,True,negative,0.1,100,6,True,True,True,0.0,0.0,0.0,0.36,0.0,0.36,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
A_career_coherence,reasoning,0.96,0.02,0.94,0.9791666666666666,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.88,0.0,0.88,0.94,0.01,0.93,0.96,0.02,0.94,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
A_ownership_signal,reasoning,0.96,0.29,0.67,0.6979166666666667,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.19,0.0,0.19,0.78,0.0,0.78,0.74,0.01,0.73,0.86,0.19,0.67,0.96,0.29,0.67,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
A_trajectory_strength,reasoning,0.93,0.14,0.79,0.8494623655913979,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.72,0.01,0.71,0.87,0.1,0.77,0.93,0.14,0.79,reasoning_A,A,HQ + A,repeat_01_fold_03,1,3
industry_alignment,hq,1.0,0.99,0.01,0.99,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.75,0.75,0.0,0.99,0.98,0.01,1.0,0.99,0.01,1.0,0.99,0.01,reasoning_F,F,HQ + F,repeat_01_fold_03,1,3
comfort_index,hq,0.99,0.88,0.11,0.888888888888889,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.86,0.81,0.05,0.93,0.85,0.08,0.99,0.88,0.11,reasoning_F,F,HQ + F,repeat_01_fold_03,1,3
degree_level,hq,0.99,0.01,0.98,0.98989898989899,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.17,0.9,0.01,0.89,0.97,0.01,0.96,0.99,0.01,0.98,reasoning_F,F,HQ + F,repeat_01_fold_03,1,3
