founder_uuid,success,industry,ipos,acquisitions,educations_json,jobs_json,anonymised_prose
08e1aa92-866f-4e4a-90db-b93c9f8f4edb,0,"Technology, Information & Internet Platforms",,,"[
  {
    ""degree"": ""MEng"",
    ""field"": ""Electrical Engineering and Computer Science"",
    ""qs_ranking"": ""4""
  },
  {
    ""degree"": ""BASc"",
    ""field"": ""Electrical Engineering and Computer Science"",
    ""qs_ranking"": ""4""
  }
]","[
  {
    ""role"": ""Principal Software Technologist"",
    ""company_size"": ""2-10 employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Software Engineer"",
    ""company_size"": ""1001-5000 employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""<2""
  }
]","This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* MEng in Electrical Engineering and Computer Science (Institution QS rank 4)
* BASc in Electrical Engineering and Computer Science (Institution QS rank 4)

Professional experience:
* Principal Software Technologist for <2 years in the `Software Development` industry (2-10 employees)
* Software Engineer for <2 years in the `Software Development` industry (1001-5000 employees)
"
24f61953-ba26-466a-ba39-00d90c3887a5,0,Software Development,,,"[
  {
    ""degree"": ""BSBA"",
    ""field"": ""Accounting and Management Information Systems"",
    ""qs_ranking"": ""200+""
  }
]","[
  {
    ""role"": ""Owner, Executive Leader"",
    ""company_size"": ""2-10 employees"",
    ""industry"": ""Management, Strategy & Professional Services"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Senior Manager (Third Party Vendor Management)"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Financial Services"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Senior Consultant"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Management, Strategy & Professional Services"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Consultant"",
    ""company_size"": """",
    ""industry"": ""Management, Strategy & Professional Services"",
    ""duration"": ""4-5""
  }
]","This founder leads a startup in the Software Development industry.
Education:
* BSBA in Accounting and Management Information Systems (Institution QS rank 200+)

Professional experience:
* Owner, Executive Leader for 2-3 years in the `Management, Strategy & Professional Services` industry (2-10 employees)
* Senior Manager (Third Party Vendor Management) for <2 years in the `Financial Services` industry (10001+ employees)
* Senior Consultant for <2 years in the `Management, Strategy & Professional Services` industry (10001+ employees)
* Consultant for 4-5 years in the `Management, Strategy & Professional Services` industry
"
08dcea3e-7c13-46bf-8e7c-509a13652ff5,0,Financial Services,[],[],"[
  {
    ""degree"": ""MBA"",
    ""field"": ""Corporate Finance"",
    ""qs_ranking"": ""200+""
  },
  {
    ""degree"": """",
    ""field"": ""International Finance and Marketing"",
    ""qs_ranking"": ""200+""
  }
]","[
  {
    ""role"": ""Co-Founder, CEO"",
    ""company_size"": ""11-50 employees"",
    ""industry"": ""Financial Services"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Co-Founder"",
    ""company_size"": ""myself only employees"",
    ""industry"": ""Non\u2011Profit, NGO & Associations"",
    ""duration"": ""6-9""
  },
  {
    ""role"": ""Director"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Financial Services"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Business Analyst"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""4-5""
  },
  {
    ""role"": ""Analyst"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Management, Strategy & Professional Services"",
    ""duration"": ""<2""
  }
]","This founder leads a startup in the Financial Services industry.
Education:
* MBA in Corporate Finance (Institution QS rank 200+)
* in International Finance and Marketing (Institution QS rank 200+)

Professional experience:
* Co-Founder, CEO for <2 years in the `Financial Services` industry (11-50 employees)
* Co-Founder for 6-9 years in the `Non‑Profit, NGO & Associations` industry (myself only employees)
* Director for <2 years in the `Financial Services` industry (10001+ employees)
* Business Analyst for 4-5 years
* Analyst for <2 years in the `Management, Strategy & Professional Services` industry (10001+ employees)
"
f43122e5-a2a8-4c7b-a75d-a5ba1d4607b5,0,"Marketing, Advertising & Events",,,"[
  {
    ""degree"": ""Bachelor"",
    ""field"": ""Marketing and Business Communications"",
    ""qs_ranking"": ""200+""
  }
]","[
  {
    ""role"": ""Founder, President"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""6-9""
  },
  {
    ""role"": ""Director (Marketing Operations)"",
    ""company_size"": ""5001-10000 employees"",
    ""industry"": ""Marketing, Advertising & Events"",
    ""duration"": ""2-3""
  }
]","This founder leads a startup in the Marketing, Advertising & Events industry.
Education:
* Bachelor in Marketing and Business Communications (Institution QS rank 200+)

Professional experience:
* Founder, President for 6-9 years
* Director (Marketing Operations) for 2-3 years in the `Marketing, Advertising & Events` industry (5001-10000 employees)
"
24a57bb4-1c8d-4971-9c23-d19d4bbbbd34,0,E-Learning,,,"[
  {
    ""degree"": ""BS, MS, PhD"",
    ""field"": ""Electrical Engineering"",
    ""qs_ranking"": ""6""
  }
]","[
  {
    ""role"": ""Senior Architect"",
    ""company_size"": """",
    ""industry"": ""Software Development"",
    ""duration"": ""4-5""
  },
  {
    ""role"": ""Co-Founder"",
    ""company_size"": ""2-10 employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Director (Engineering)"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""2-3""
  }
]","This founder leads a startup in the E-Learning industry.
Education:
* BS, MS, PhD in Electrical Engineering (Institution QS rank 6)

Professional experience:
* Senior Architect for 4-5 years in the `Software Development` industry
* Co-Founder for 2-3 years in the `Software Development` industry (2-10 employees)
* Director (Engineering) for 2-3 years
"
b17ad407-5e44-4a98-b81d-86583fa2c566,0,Gaming,,,"[
  {
    ""degree"": """",
    ""field"": ""Computer Science"",
    ""qs_ranking"": ""200+""
  }
]","[
  {
    ""role"": ""Studio Manager"",
    ""company_size"": ""1001-5000 employees"",
    ""industry"": ""Gaming"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""General Manager (Unreal Engine)"",
    ""company_size"": ""1001-5000 employees"",
    ""industry"": ""Gaming"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Technology Director (Hololens)"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""CTO"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Development Manager (Xbox & Kinect)"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Lead Programmer"",
    ""company_size"": ""1001-5000 employees"",
    ""industry"": ""Gaming"",
    ""duration"": "">9""
  }
]","This founder leads a startup in the Gaming industry.
Education:
* in Computer Science (Institution QS rank 200+)

Professional experience:
* Studio Manager for <2 years in the `Gaming` industry (1001-5000 employees)
* General Manager (Unreal Engine) for 2-3 years in the `Gaming` industry (1001-5000 employees)
* Technology Director (Hololens) for <2 years in the `Software Development` industry (10001+ employees)
* CTO for <2 years in the `Software Development` industry (10001+ employees)
* Development Manager (Xbox & Kinect) for 2-3 years in the `Software Development` industry (10001+ employees)
* Lead Programmer for >9 years in the `Gaming` industry (1001-5000 employees)
"
fc144e79-fb8f-4036-bc95-088478515d90,0,IT Services & Digital Solutions,,,"[
  {
    ""degree"": ""MSc"",
    ""field"": ""Control"",
    ""qs_ranking"": ""40""
  },
  {
    ""degree"": """",
    ""field"": ""Electrical and Electronics and Communications Engineering"",
    ""qs_ranking"": ""200+""
  }
]","[
  {
    ""role"": ""CIO"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""<2""
  },
  {
    ""role"": ""CIO"",
    ""company_size"": """",
    ""industry"": ""Utilities & Power Generation"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Technical Program Manager (Strategic & Deployments)"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Technical Program Manager (Site Reliability Engineering)"",
    ""company_size"": """",
    ""industry"": ""Software Development"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Project Manager (Network Deployments)"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Software Development"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Network Engineer"",
    ""company_size"": ""51-200 employees"",
    ""industry"": ""Networking & Cybersecurity Products"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Engineer"",
    ""company_size"": """",
    ""industry"": ""Utilities & Power Generation"",
    ""duration"": ""6-9""
  }
]","This founder leads a startup in the IT Services & Digital Solutions industry.
Education:
* MSc in Control (Institution QS rank 40)
* in Electrical and Electronics and Communications Engineering (Institution QS rank 200+)

Professional experience:
* CIO for <2 years
* CIO for <2 years in the `Utilities & Power Generation` industry
* Technical Program Manager (Strategic & Deployments) for 2-3 years in the `Software Development` industry (10001+ employees)
* Technical Program Manager (Site Reliability Engineering) for <2 years in the `Software Development` industry
* Project Manager (Network Deployments) for <2 years in the `Software Development` industry (10001+ employees)
* Network Engineer for <2 years in the `Networking & Cybersecurity Products` industry (51-200 employees)
* Engineer for 6-9 years in the `Utilities & Power Generation` industry
"
f3611451-ef02-45d7-aa6b-751b2aa0ffb5,0,,,,,"[
  {
    ""role"": ""Director"",
    ""company_size"": """",
    ""industry"": """"
  },
  {
    ""role"": ""Advisor"",
    ""company_size"": """",
    ""industry"": """"
  },
  {
    ""role"": ""Advisor"",
    ""company_size"": """",
    ""industry"": """"
  },
  {
    ""role"": ""Professor"",
    ""company_size"": """",
    ""industry"": ""Higher Education & Research""
  }
]","This founder leads a startup
Professional experience:
* Director
* Advisor
* Advisor
* Professor in the `Higher Education & Research` industry
"
67079b6e-cf62-4c1c-a420-c93bc6fa2377,0,Software Development,[],[],"[
  {
    ""degree"": ""Bachelor"",
    ""field"": ""Computer Engineering"",
    ""qs_ranking"": ""101""
  }
]","[
  {
    ""role"": ""CTO"",
    ""company_size"": ""2-10 employees"",
    ""industry"": ""Technology, Information & Internet Platforms"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""CTO"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""<2""
  }
]","This founder leads a startup in the Software Development industry.
Education:
* Bachelor in Computer Engineering (Institution QS rank 101)

Professional experience:
* CTO for <2 years in the `Technology, Information & Internet Platforms` industry (2-10 employees)
* CTO for <2 years
"
2a25e72d-d2aa-466d-84dc-59a50a05ef5f,0,"Technology, Information & Internet Platforms",[],[],"[
  {
    ""degree"": ""BS"",
    ""field"": ""Hospitality Administration"",
    ""qs_ranking"": ""66""
  }
]","[
  {
    ""role"": ""Principal"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Owner, Interface & Software Engineer"",
    ""company_size"": ""2-10 employees"",
    ""industry"": ""Technology, Information & Internet Platforms"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""Co-Founder"",
    ""company_size"": ""2-10 employees"",
    ""industry"": ""Technology, Information & Internet Platforms"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Web Application Developer"",
    ""company_size"": ""10001+ employees"",
    ""industry"": ""Broadcast Media Production & Distribution"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Front-End Web Developer & Designer"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""<2""
  }
]","This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* BS in Hospitality Administration (Institution QS rank 66)

Professional experience:
* Principal for 2-3 years
* Owner, Interface & Software Engineer for 2-3 years in the `Technology, Information & Internet Platforms` industry (2-10 employees)
* Co-Founder for <2 years in the `Technology, Information & Internet Platforms` industry (2-10 employees)
* Web Application Developer for <2 years in the `Broadcast Media Production & Distribution` industry (10001+ employees)
* Front-End Web Developer & Designer for <2 years
"
9878500c-00ed-46f2-be09-09073c0732eb,0,Venture Capital & Private Equity,,,,"[
  {
    ""role"": ""Managing Director"",
    ""company_size"": """",
    ""industry"": ""Financial Services"",
    ""duration"": ""6-9""
  },
  {
    ""role"": ""President"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": "">9""
  },
  {
    ""role"": ""Chairman"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""<2""
  }
]","This founder leads a startup in the Venture Capital & Private Equity industry.
Professional experience:
* Managing Director for 6-9 years in the `Financial Services` industry
* President for >9 years
* Chairman for <2 years
"
e742cb93-3493-4248-881b-a38e054e193a,0,Telecommunications Services,,,"[
  {
    ""degree"": """",
    ""field"": """",
    ""qs_ranking"": ""200+""
  },
  {
    ""degree"": ""MBA"",
    ""field"": """",
    ""qs_ranking"": ""200+""
  },
  {
    ""degree"": """",
    ""field"": """",
    ""qs_ranking"": ""200+""
  },
  {
    ""degree"": """",
    ""field"": """",
    ""qs_ranking"": ""1""
  },
  {
    ""degree"": ""BA"",
    ""field"": ""International Relations and Political Science"",
    ""qs_ranking"": ""66""
  }
]","[
  {
    ""role"": ""VP (Sales, Marketing, Service & Latin America)"",
    ""company_size"": ""201-500 employees"",
    ""industry"": ""Broadcast Media Production & Distribution"",
    ""duration"": ""4-5""
  },
  {
    ""role"": ""Director (Global Video Market Development)"",
    ""company_size"": ""201-500 employees"",
    ""industry"": ""Telecommunications Services"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Director (Latin America Sales, Services & Marketing)"",
    ""company_size"": ""201-500 employees"",
    ""industry"": ""Telecommunications Services"",
    ""duration"": ""2-3""
  },
  {
    ""role"": ""CMO"",
    ""company_size"": """",
    ""industry"": ""Gaming"",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Director (Strategic Accounts)"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Director (Latin America, Southern Europe, OEM & Channel)"",
    ""company_size"": ""201-500 employees"",
    ""industry"": ""Telecommunications Services"",
    ""duration"": ""6-9""
  },
  {
    ""role"": ""International Sales Manager"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""<2""
  },
  {
    ""role"": ""Co-Founder, CMO"",
    ""company_size"": """",
    ""industry"": """",
    ""duration"": ""4-5""
  }
]","This founder leads a startup in the Telecommunications Services industry.
Education:
* (Institution QS rank 200+)
* MBA (Institution QS rank 200+)
* (Institution QS rank 200+)
* (Institution QS rank 1)
* BA in International Relations and Political Science (Institution QS rank 66)

Professional experience:
* VP (Sales, Marketing, Service & Latin America) for 4-5 years in the `Broadcast Media Production & Distribution` industry (201-500 employees)
* Director (Global Video Market Development) for <2 years in the `Telecommunications Services` industry (201-500 employees)
* Director (Latin America Sales, Services & Marketing) for 2-3 years in the `Telecommunications Services` industry (201-500 employees)
* CMO for <2 years in the `Gaming` industry
* Director (Strategic Accounts) for <2 years
* Director (Latin America, Southern Europe, OEM & Channel) for 6-9 years in the `Telecommunications Services` industry (201-500 employees)
* International Sales Manager for <2 years
* Co-Founder, CMO for 4-5 years
"
